0;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.02;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.3533334;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.4540331;(-0.275, -0.913, -0.407);(-0.223, -0.954, -0.486);(0.212, 0.819, -0.038, -0.532);(-0.176, 0.851, -0.134, 0.475)
0.4811336;(-0.275, -0.913, -0.407);(-0.223, -0.954, -0.486);(0.213, 0.819, -0.037, -0.531);(-0.177, 0.852, -0.135, 0.475)
0.5002592;(-0.275, -0.913, -0.407);(-0.223, -0.954, -0.486);(0.212, 0.819, -0.038, -0.532);(-0.178, 0.852, -0.136, 0.474)
0.5786707;(0.004, -0.478, 0.331);(0.056, -0.518, 0.252);(0.211, 0.819, -0.038, -0.532);(-0.178, 0.851, -0.135, 0.475)
0.5954992;(0.004, -0.478, 0.331);(0.056, -0.518, 0.252);(0.210, 0.819, -0.039, -0.532);(-0.177, 0.851, -0.135, 0.475)
0.637669;(0.004, -0.478, 0.331);(0.056, -0.518, 0.252);(0.210, 0.819, -0.039, -0.533);(-0.178, 0.851, -0.135, 0.475)
0.6858348;(0.004, -0.478, 0.331);(0.056, -0.518, 0.252);(0.211, 0.819, -0.039, -0.533);(-0.179, 0.851, -0.135, 0.475)
0.7363054;(0.004, -0.478, 0.332);(0.056, -0.518, 0.252);(0.210, 0.819, -0.039, -0.533);(-0.179, 0.851, -0.135, 0.475)
0.7506837;(0.004, -0.478, 0.332);(0.055, -0.519, 0.252);(0.210, 0.819, -0.039, -0.533);(-0.179, 0.851, -0.136, 0.475)
0.7733499;(0.004, -0.478, 0.332);(0.055, -0.519, 0.252);(0.209, 0.819, -0.040, -0.534);(-0.179, 0.851, -0.136, 0.474)
0.7975187;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.209, 0.819, -0.040, -0.534);(-0.179, 0.851, -0.136, 0.474)
0.8217233;(0.004, -0.478, 0.332);(0.055, -0.518, 0.252);(0.209, 0.818, -0.039, -0.534);(-0.179, 0.851, -0.136, 0.475)
0.837463;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.209, 0.818, -0.039, -0.534);(-0.179, 0.851, -0.135, 0.475)
0.8491166;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.209, 0.818, -0.039, -0.534);(-0.179, 0.851, -0.135, 0.475)
0.8626955;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.209, 0.818, -0.040, -0.534);(-0.179, 0.851, -0.135, 0.475)
0.8756095;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.209, 0.819, -0.040, -0.534);(-0.179, 0.851, -0.136, 0.475)
0.8882633;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.209, 0.819, -0.040, -0.534);(-0.180, 0.851, -0.136, 0.475)
0.9005402;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.208, 0.819, -0.040, -0.533);(-0.179, 0.851, -0.136, 0.475)
0.9127688;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.208, 0.819, -0.040, -0.533);(-0.179, 0.851, -0.135, 0.475)
0.9253277;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.208, 0.819, -0.040, -0.534);(-0.179, 0.851, -0.135, 0.475)
0.9371619;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.208, 0.818, -0.039, -0.534);(-0.179, 0.851, -0.135, 0.475)
0.952319;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.208, 0.818, -0.040, -0.534);(-0.179, 0.851, -0.135, 0.475)
0.9656205;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.208, 0.819, -0.040, -0.534);(-0.180, 0.851, -0.135, 0.475)
0.9777721;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.207, 0.819, -0.040, -0.534);(-0.180, 0.851, -0.136, 0.475)
0.9886488;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.207, 0.819, -0.041, -0.534);(-0.180, 0.851, -0.136, 0.474)
1.00184;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.206, 0.819, -0.041, -0.534);(-0.180, 0.851, -0.136, 0.474)
1.01466;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.206, 0.819, -0.040, -0.535);(-0.180, 0.851, -0.136, 0.474)
1.028172;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.206, 0.818, -0.040, -0.535);(-0.180, 0.851, -0.136, 0.474)
1.040032;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.206, 0.818, -0.041, -0.535);(-0.180, 0.851, -0.135, 0.475)
1.052862;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.206, 0.818, -0.041, -0.535);(-0.179, 0.851, -0.135, 0.475)
1.065447;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.206, 0.818, -0.042, -0.535);(-0.179, 0.851, -0.135, 0.475)
1.078705;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.206, 0.818, -0.042, -0.535);(-0.179, 0.851, -0.136, 0.475)
1.09116;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.206, 0.818, -0.043, -0.535);(-0.179, 0.851, -0.136, 0.475)
1.104632;(0.003, -0.478, 0.332);(0.055, -0.518, 0.252);(0.205, 0.818, -0.044, -0.535);(-0.180, 0.851, -0.136, 0.474)
1.116407;(0.003, -0.478, 0.332);(0.055, -0.518, 0.251);(0.203, 0.819, -0.043, -0.536);(-0.180, 0.851, -0.136, 0.474)
1.128482;(0.002, -0.478, 0.332);(0.055, -0.518, 0.251);(0.200, 0.819, -0.043, -0.536);(-0.180, 0.851, -0.136, 0.474)
1.141159;(0.002, -0.478, 0.333);(0.055, -0.518, 0.252);(0.198, 0.818, -0.042, -0.538);(-0.180, 0.851, -0.136, 0.474)
1.153962;(0.002, -0.477, 0.334);(0.055, -0.518, 0.252);(0.193, 0.817, -0.038, -0.543);(-0.180, 0.851, -0.136, 0.474)
1.165953;(0.001, -0.477, 0.336);(0.055, -0.518, 0.251);(0.184, 0.815, -0.030, -0.549);(-0.180, 0.851, -0.136, 0.474)
1.17863;(0.000, -0.478, 0.336);(0.055, -0.518, 0.252);(0.172, 0.817, -0.028, -0.550);(-0.180, 0.851, -0.136, 0.474)
1.191317;(-0.002, -0.479, 0.339);(0.055, -0.518, 0.252);(0.161, 0.815, -0.027, -0.555);(-0.180, 0.851, -0.135, 0.474)
1.20398;(-0.002, -0.479, 0.340);(0.055, -0.518, 0.251);(0.151, 0.814, -0.022, -0.561);(-0.180, 0.851, -0.136, 0.474)
1.216136;(-0.003, -0.480, 0.340);(0.055, -0.518, 0.251);(0.142, 0.815, -0.019, -0.561);(-0.181, 0.851, -0.136, 0.474)
1.229397;(-0.002, -0.480, 0.339);(0.055, -0.518, 0.251);(0.142, 0.816, -0.021, -0.560);(-0.181, 0.851, -0.136, 0.474)
1.242204;(-0.002, -0.480, 0.338);(0.055, -0.518, 0.251);(0.144, 0.816, -0.022, -0.559);(-0.181, 0.851, -0.137, 0.474)
1.25461;(-0.001, -0.479, 0.337);(0.055, -0.518, 0.251);(0.149, 0.818, -0.022, -0.555);(-0.181, 0.851, -0.137, 0.474)
1.266462;(0.000, -0.478, 0.336);(0.055, -0.518, 0.251);(0.156, 0.820, -0.023, -0.551);(-0.181, 0.851, -0.136, 0.474)
