0;(0.00, 0.00, 0.00);(0.00, 0.00, 0.00);(0.00, 1.00, 0.00, 0.00);(0.00, 1.00, 0.00, 0.00)
0.02;(0.00, 0.00, 0.00);(0.00, 0.00, 0.00);(0.00, 1.00, 0.00, 0.00);(0.00, 1.00, 0.00, 0.00)
0.3533334;(0.00, 0.00, 0.00);(0.00, 0.00, 0.00);(0.00, 1.00, 0.00, 0.00);(0.00, 1.00, 0.00, 0.00)
0.4586713;(0.00, 0.00, 0.00);(0.51, -0.14, 0.52);(0.00, 1.00, 0.00, 0.00);(-0.05, 0.65, 0.22, -0.73)
0.5040734;(0.49, -0.12, 0.52);(0.56, -0.20, 0.49);(-0.15, 0.56, 0.13, -0.80);(-0.34, 0.62, -0.61, -0.36)
0.6044409;(0.14, -0.14, 1.62);(0.20, -0.20, 1.60);(-0.16, 0.66, 0.20, -0.71);(-0.34, 0.62, -0.61, -0.36)
0.6324781;(0.14, -0.14, 1.62);(0.20, -0.20, 1.60);(-0.17, 0.64, 0.18, -0.73);(-0.34, 0.62, -0.61, -0.36)
0.6530578;(0.14, -0.14, 1.62);(0.20, -0.20, 1.60);(-0.17, 0.64, 0.19, -0.73);(-0.34, 0.62, -0.61, -0.36)
0.6720327;(0.14, -0.14, 1.62);(0.20, -0.20, 1.60);(-0.15, 0.66, 0.21, -0.71);(-0.34, 0.62, -0.61, -0.36)
0.6907488;(0.15, -0.14, 1.62);(0.20, -0.20, 1.60);(-0.14, 0.70, 0.21, -0.67);(-0.34, 0.62, -0.61, -0.36)
0.7051913;(0.14, -0.14, 1.62);(0.20, -0.20, 1.60);(-0.14, 0.71, 0.20, -0.66);(-0.34, 0.62, -0.61, -0.36)
0.7180687;(0.13, -0.07, 1.63);(0.20, -0.20, 1.60);(-0.14, 0.71, 0.19, -0.66);(-0.34, 0.62, -0.61, -0.36)
0.7348899;(0.15, -0.13, 1.62);(0.20, -0.20, 1.60);(-0.12, 0.72, 0.24, -0.64);(-0.34, 0.62, -0.61, -0.36)
0.7494133;(0.14, -0.14, 1.61);(0.20, -0.20, 1.60);(-0.11, 0.72, 0.24, -0.65);(-0.34, 0.62, -0.61, -0.36)
0.7604553;(0.14, -0.13, 1.61);(0.20, -0.20, 1.60);(-0.10, 0.71, 0.24, -0.65);(-0.34, 0.62, -0.61, -0.36)
0.7723829;(0.15, -0.13, 1.61);(0.20, -0.20, 1.60);(-0.11, 0.72, 0.25, -0.65);(-0.34, 0.62, -0.61, -0.36)
0.7844722;(0.14, -0.13, 1.61);(0.20, -0.20, 1.60);(-0.10, 0.72, 0.24, -0.65);(-0.34, 0.62, -0.61, -0.36)
0.8016601;(0.14, -0.13, 1.62);(0.20, -0.20, 1.60);(-0.10, 0.71, 0.25, -0.65);(-0.34, 0.62, -0.61, -0.36)
0.8179908;(0.14, -0.13, 1.62);(0.20, -0.20, 1.60);(-0.11, 0.70, 0.25, -0.66);(-0.34, 0.62, -0.61, -0.36)
0.8329914;(0.14, -0.13, 1.62);(0.20, -0.20, 1.60);(-0.11, 0.70, 0.26, -0.66);(-0.34, 0.62, -0.61, -0.36)
0.8478146;(0.14, -0.13, 1.62);(0.20, -0.20, 1.60);(-0.11, 0.70, 0.26, -0.66);(-0.34, 0.62, -0.61, -0.36)
0.8592135;(0.14, -0.13, 1.62);(0.20, -0.20, 1.60);(-0.12, 0.70, 0.26, -0.66);(-0.34, 0.62, -0.61, -0.36)
0.8714814;(0.14, -0.13, 1.62);(0.20, -0.20, 1.60);(-0.12, 0.70, 0.26, -0.66);(-0.34, 0.62, -0.61, -0.36)
0.8839535;(0.14, -0.13, 1.62);(0.20, -0.20, 1.60);(-0.12, 0.70, 0.26, -0.66);(-0.34, 0.62, -0.61, -0.36)
0.8964103;(0.14, -0.13, 1.62);(0.20, -0.20, 1.60);(-0.12, 0.69, 0.27, -0.66);(-0.34, 0.62, -0.61, -0.36)
