0;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.02;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.3533334;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.4427311;(-0.288, -0.898, -0.417);(-0.261, -0.944, -0.493);(0.271, 0.824, 0.121, -0.484);(-0.161, 0.865, -0.031, 0.475)
0.4830765;(-0.288, -0.898, -0.417);(-0.261, -0.944, -0.494);(0.271, 0.824, 0.121, -0.483);(-0.162, 0.865, -0.032, 0.474)
0.504397;(-0.288, -0.898, -0.417);(-0.261, -0.944, -0.494);(0.270, 0.824, 0.121, -0.483);(-0.163, 0.865, -0.033, 0.473)
0.5793508;(-0.009, -0.474, 0.329);(0.017, -0.520, 0.251);(0.271, 0.824, 0.122, -0.482);(-0.165, 0.865, -0.033, 0.472)
0.5974845;(-0.009, -0.473, 0.329);(0.017, -0.520, 0.251);(0.271, 0.823, 0.124, -0.483);(-0.165, 0.865, -0.034, 0.472)
0.6394948;(-0.010, -0.473, 0.330);(0.018, -0.520, 0.251);(0.270, 0.823, 0.124, -0.484);(-0.164, 0.866, -0.034, 0.472)
0.6887172;(-0.010, -0.473, 0.330);(0.018, -0.520, 0.251);(0.269, 0.823, 0.125, -0.484);(-0.164, 0.866, -0.034, 0.471)
0.741819;(-0.010, -0.473, 0.330);(0.017, -0.520, 0.251);(0.270, 0.823, 0.125, -0.484);(-0.164, 0.866, -0.033, 0.472)
0.7566677;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.251);(0.269, 0.823, 0.125, -0.485);(-0.164, 0.866, -0.033, 0.471)
0.7786474;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.251);(0.268, 0.823, 0.127, -0.485);(-0.165, 0.866, -0.034, 0.470)
0.7975587;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.251);(0.268, 0.823, 0.127, -0.485);(-0.165, 0.867, -0.035, 0.470)
0.8177549;(-0.009, -0.473, 0.330);(0.017, -0.520, 0.251);(0.268, 0.823, 0.127, -0.485);(-0.164, 0.867, -0.034, 0.470)
0.8396859;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.251);(0.268, 0.823, 0.127, -0.484);(-0.164, 0.866, -0.033, 0.471)
0.8655108;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.251);(0.268, 0.823, 0.127, -0.484);(-0.164, 0.866, -0.034, 0.471)
0.8881518;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.251);(0.268, 0.823, 0.126, -0.484);(-0.165, 0.866, -0.034, 0.470)
0.9134693;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.251);(0.268, 0.823, 0.126, -0.484);(-0.165, 0.867, -0.034, 0.470)
0.9393333;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.251);(0.268, 0.823, 0.127, -0.485);(-0.165, 0.867, -0.035, 0.469)
0.9632074;(-0.009, -0.473, 0.330);(0.017, -0.521, 0.251);(0.269, 0.822, 0.128, -0.486);(-0.166, 0.867, -0.035, 0.469)
0.9877545;(-0.009, -0.473, 0.330);(0.017, -0.521, 0.251);(0.268, 0.822, 0.128, -0.486);(-0.166, 0.867, -0.035, 0.469)
1.012947;(-0.009, -0.472, 0.331);(0.017, -0.521, 0.251);(0.268, 0.822, 0.128, -0.486);(-0.166, 0.867, -0.035, 0.469)
1.038025;(-0.009, -0.471, 0.333);(0.017, -0.521, 0.251);(0.267, 0.817, 0.134, -0.493);(-0.166, 0.867, -0.035, 0.469)
1.062726;(-0.010, -0.471, 0.335);(0.017, -0.521, 0.251);(0.264, 0.814, 0.140, -0.498);(-0.166, 0.867, -0.035, 0.469)
1.087728;(-0.012, -0.472, 0.336);(0.017, -0.521, 0.250);(0.259, 0.812, 0.140, -0.503);(-0.166, 0.867, -0.035, 0.469)
1.112532;(-0.012, -0.473, 0.336);(0.017, -0.521, 0.250);(0.249, 0.814, 0.140, -0.506);(-0.166, 0.867, -0.036, 0.469)
1.137634;(-0.012, -0.472, 0.335);(0.017, -0.521, 0.250);(0.250, 0.815, 0.139, -0.504);(-0.166, 0.867, -0.036, 0.468)
1.162945;(-0.011, -0.471, 0.334);(0.017, -0.521, 0.250);(0.256, 0.816, 0.139, -0.499);(-0.167, 0.867, -0.036, 0.468)
1.188012;(-0.010, -0.471, 0.333);(0.017, -0.521, 0.250);(0.263, 0.817, 0.137, -0.495);(-0.167, 0.867, -0.037, 0.468)
1.21389;(-0.010, -0.472, 0.332);(0.017, -0.521, 0.250);(0.265, 0.818, 0.132, -0.493);(-0.167, 0.867, -0.037, 0.467)
1.23904;(-0.009, -0.473, 0.328);(0.017, -0.521, 0.250);(0.273, 0.824, 0.125, -0.481);(-0.167, 0.867, -0.037, 0.467)
1.26401;(-0.010, -0.474, 0.329);(0.017, -0.521, 0.250);(0.273, 0.824, 0.121, -0.481);(-0.167, 0.867, -0.037, 0.467)
1.289093;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.250);(0.267, 0.825, 0.124, -0.483);(-0.167, 0.867, -0.037, 0.468)
1.314157;(-0.010, -0.473, 0.331);(0.017, -0.521, 0.250);(0.265, 0.822, 0.127, -0.488);(-0.166, 0.867, -0.037, 0.468)
1.338904;(-0.010, -0.473, 0.331);(0.017, -0.521, 0.250);(0.264, 0.821, 0.129, -0.490);(-0.166, 0.867, -0.037, 0.468)
1.365004;(-0.010, -0.473, 0.331);(0.017, -0.521, 0.250);(0.263, 0.821, 0.127, -0.490);(-0.166, 0.868, -0.037, 0.467)
1.389596;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.250);(0.265, 0.823, 0.125, -0.488);(-0.166, 0.868, -0.037, 0.467)
1.41514;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.250);(0.266, 0.823, 0.125, -0.486);(-0.166, 0.868, -0.037, 0.467)
1.440023;(-0.010, -0.472, 0.330);(0.017, -0.521, 0.250);(0.267, 0.822, 0.126, -0.487);(-0.165, 0.868, -0.037, 0.467)
1.464819;(-0.010, -0.472, 0.331);(0.017, -0.521, 0.250);(0.266, 0.822, 0.127, -0.488);(-0.165, 0.868, -0.037, 0.467)
1.489725;(-0.011, -0.473, 0.331);(0.017, -0.521, 0.250);(0.265, 0.822, 0.127, -0.488);(-0.166, 0.868, -0.037, 0.467)
1.515198;(-0.011, -0.473, 0.331);(0.017, -0.521, 0.250);(0.263, 0.823, 0.126, -0.488);(-0.166, 0.868, -0.037, 0.466)
1.540019;(-0.010, -0.473, 0.331);(0.017, -0.521, 0.250);(0.263, 0.823, 0.126, -0.488);(-0.166, 0.868, -0.037, 0.466)
1.566671;(-0.010, -0.473, 0.330);(0.017, -0.521, 0.250);(0.264, 0.823, 0.125, -0.487);(-0.166, 0.869, -0.037, 0.466)
1.590645;(-0.010, -0.472, 0.331);(0.017, -0.521, 0.250);(0.266, 0.822, 0.126, -0.488);(-0.166, 0.869, -0.037, 0.465)
1.616735;(-0.011, -0.473, 0.331);(0.017, -0.521, 0.250);(0.264, 0.823, 0.126, -0.487);(-0.165, 0.869, -0.037, 0.465)
1.640028;(-0.011, -0.473, 0.331);(0.017, -0.521, 0.250);(0.264, 0.822, 0.126, -0.488);(-0.163, 0.869, -0.037, 0.466)
1.665367;(-0.011, -0.473, 0.331);(0.017, -0.521, 0.250);(0.263, 0.822, 0.126, -0.488);(-0.163, 0.869, -0.036, 0.466)
1.689644;(-0.011, -0.472, 0.331);(0.017, -0.521, 0.250);(0.263, 0.822, 0.127, -0.488);(-0.162, 0.869, -0.036, 0.466)
