0;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.02;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.3533334;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.4767118;(-0.178, -0.858, -0.532);(-0.317, -0.895, -0.567);(0.525, 0.796, 0.263, -0.147);(-0.335, 0.914, 0.193, 0.121)
0.517758;(-0.178, -0.859, -0.531);(-0.317, -0.896, -0.566);(0.499, 0.815, 0.262, -0.134);(-0.335, 0.915, 0.193, 0.120)
0.6167846;(0.072, -0.434, 0.239);(-0.068, -0.472, 0.204);(0.491, 0.819, 0.267, -0.129);(-0.335, 0.915, 0.191, 0.122)
0.63546;(0.077, -0.432, 0.242);(-0.066, -0.473, 0.205);(0.479, 0.823, 0.281, -0.115);(-0.334, 0.916, 0.185, 0.124)
0.6861029;(0.072, -0.438, 0.237);(-0.066, -0.474, 0.203);(0.454, 0.841, 0.276, -0.106);(-0.336, 0.915, 0.184, 0.125)
0.7379996;(0.069, -0.438, 0.237);(-0.066, -0.475, 0.203);(0.437, 0.849, 0.276, -0.105);(-0.336, 0.915, 0.182, 0.125)
0.7720646;(0.068, -0.439, 0.236);(-0.066, -0.475, 0.203);(0.433, 0.852, 0.276, -0.104);(-0.336, 0.915, 0.180, 0.127)
0.797852;(0.067, -0.439, 0.236);(-0.067, -0.475, 0.203);(0.430, 0.853, 0.277, -0.104);(-0.336, 0.916, 0.180, 0.128)
0.8227981;(0.067, -0.439, 0.236);(-0.067, -0.475, 0.203);(0.426, 0.855, 0.279, -0.102);(-0.336, 0.916, 0.181, 0.127)
0.8404247;(0.067, -0.439, 0.236);(-0.067, -0.475, 0.203);(0.424, 0.855, 0.280, -0.101);(-0.335, 0.916, 0.181, 0.127)
0.8547114;(0.067, -0.439, 0.236);(-0.067, -0.475, 0.203);(0.421, 0.856, 0.282, -0.100);(-0.336, 0.916, 0.181, 0.127)
0.8682432;(0.067, -0.439, 0.236);(-0.067, -0.475, 0.203);(0.419, 0.857, 0.282, -0.100);(-0.336, 0.916, 0.181, 0.127)
0.8808382;(0.067, -0.439, 0.236);(-0.067, -0.475, 0.203);(0.418, 0.858, 0.283, -0.099);(-0.336, 0.916, 0.181, 0.128)
0.8959627;(0.067, -0.439, 0.236);(-0.067, -0.476, 0.203);(0.421, 0.857, 0.280, -0.100);(-0.335, 0.916, 0.181, 0.129)
0.9092066;(0.067, -0.440, 0.236);(-0.067, -0.476, 0.203);(0.424, 0.856, 0.278, -0.101);(-0.335, 0.916, 0.181, 0.129)
0.9210657;(0.068, -0.439, 0.236);(-0.067, -0.476, 0.203);(0.428, 0.854, 0.278, -0.102);(-0.334, 0.916, 0.181, 0.128)
0.9347255;(0.068, -0.439, 0.236);(-0.067, -0.476, 0.203);(0.431, 0.852, 0.280, -0.103);(-0.333, 0.916, 0.182, 0.127)
0.9500191;(0.069, -0.438, 0.237);(-0.067, -0.476, 0.203);(0.432, 0.850, 0.284, -0.103);(-0.333, 0.917, 0.182, 0.126)
0.9635621;(0.070, -0.438, 0.237);(-0.067, -0.476, 0.202);(0.434, 0.848, 0.288, -0.103);(-0.332, 0.917, 0.182, 0.126)
0.9757934;(0.071, -0.437, 0.237);(-0.067, -0.476, 0.202);(0.435, 0.845, 0.292, -0.104);(-0.332, 0.917, 0.182, 0.126)
0.9888936;(0.071, -0.437, 0.238);(-0.067, -0.476, 0.202);(0.436, 0.844, 0.295, -0.104);(-0.332, 0.917, 0.181, 0.127)
1.001778;(0.071, -0.436, 0.238);(-0.066, -0.476, 0.202);(0.438, 0.842, 0.296, -0.105);(-0.332, 0.917, 0.181, 0.127)
1.016558;(0.072, -0.436, 0.237);(-0.066, -0.476, 0.202);(0.440, 0.841, 0.295, -0.106);(-0.332, 0.917, 0.180, 0.128)
1.03105;(0.072, -0.437, 0.237);(-0.066, -0.476, 0.202);(0.443, 0.841, 0.293, -0.107);(-0.332, 0.917, 0.180, 0.129)
1.044173;(0.073, -0.437, 0.237);(-0.066, -0.476, 0.202);(0.444, 0.841, 0.292, -0.105);(-0.333, 0.917, 0.180, 0.129)
1.056897;(0.073, -0.437, 0.237);(-0.066, -0.476, 0.202);(0.445, 0.840, 0.294, -0.105);(-0.332, 0.917, 0.179, 0.130)
1.070205;(0.073, -0.436, 0.237);(-0.066, -0.476, 0.202);(0.442, 0.840, 0.296, -0.105);(-0.332, 0.917, 0.180, 0.129)
1.083489;(0.073, -0.436, 0.238);(-0.066, -0.476, 0.202);(0.439, 0.841, 0.300, -0.106);(-0.331, 0.917, 0.181, 0.128)
1.096304;(0.073, -0.434, 0.239);(-0.066, -0.476, 0.202);(0.433, 0.841, 0.306, -0.107);(-0.331, 0.917, 0.181, 0.128)
1.108094;(0.070, -0.432, 0.240);(-0.066, -0.476, 0.202);(0.426, 0.842, 0.312, -0.115);(-0.332, 0.917, 0.181, 0.129)
1.125026;(0.068, -0.433, 0.240);(-0.066, -0.476, 0.202);(0.413, 0.848, 0.309, -0.122);(-0.332, 0.917, 0.180, 0.129)
1.141056;(0.067, -0.435, 0.239);(-0.066, -0.476, 0.202);(0.404, 0.854, 0.305, -0.120);(-0.331, 0.917, 0.181, 0.129)
1.154359;(0.064, -0.434, 0.240);(-0.066, -0.476, 0.202);(0.391, 0.862, 0.298, -0.125);(-0.331, 0.917, 0.181, 0.129)
1.167136;(0.062, -0.434, 0.242);(-0.065, -0.476, 0.202);(0.373, 0.868, 0.303, -0.129);(-0.330, 0.917, 0.182, 0.129)
1.182191;(0.063, -0.432, 0.243);(-0.065, -0.476, 0.202);(0.368, 0.866, 0.313, -0.128);(-0.330, 0.917, 0.181, 0.129)
1.19659;(0.064, -0.432, 0.242);(-0.065, -0.476, 0.202);(0.374, 0.862, 0.318, -0.127);(-0.330, 0.917, 0.181, 0.129)
1.212623;(0.065, -0.431, 0.243);(-0.065, -0.476, 0.202);(0.376, 0.859, 0.323, -0.126);(-0.330, 0.917, 0.181, 0.130)
1.226389;(0.067, -0.431, 0.242);(-0.065, -0.477, 0.201);(0.389, 0.855, 0.320, -0.123);(-0.330, 0.917, 0.181, 0.130)
1.240816;(0.070, -0.432, 0.240);(-0.065, -0.477, 0.201);(0.404, 0.850, 0.317, -0.120);(-0.330, 0.917, 0.180, 0.130)
1.253979;(0.071, -0.433, 0.239);(-0.065, -0.477, 0.201);(0.419, 0.845, 0.310, -0.119);(-0.330, 0.917, 0.180, 0.130)
1.265574;(0.072, -0.433, 0.239);(-0.065, -0.477, 0.201);(0.431, 0.841, 0.304, -0.121);(-0.330, 0.917, 0.180, 0.130)
1.276171;(0.072, -0.434, 0.238);(-0.065, -0.477, 0.201);(0.438, 0.838, 0.301, -0.122);(-0.330, 0.917, 0.180, 0.129)
1.287413;(0.074, -0.436, 0.237);(-0.065, -0.477, 0.201);(0.442, 0.838, 0.297, -0.117);(-0.330, 0.917, 0.180, 0.130)
1.298533;(0.076, -0.436, 0.235);(-0.065, -0.477, 0.201);(0.447, 0.837, 0.296, -0.109);(-0.330, 0.918, 0.180, 0.129)
1.313504;(0.075, -0.436, 0.236);(-0.065, -0.477, 0.201);(0.452, 0.834, 0.296, -0.109);(-0.330, 0.918, 0.180, 0.129)
1.323375;(0.074, -0.436, 0.236);(-0.065, -0.477, 0.201);(0.453, 0.834, 0.294, -0.112);(-0.330, 0.918, 0.180, 0.129)
1.335601;(0.074, -0.437, 0.236);(-0.065, -0.477, 0.201);(0.450, 0.836, 0.293, -0.112);(-0.330, 0.917, 0.180, 0.129)
