0;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.02;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.6866667;position;(0.0, 0.0, 0.0);(0.2, 0.2, -0.2)
0.9106935;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
0.9858459;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
1.010217;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
1.026868;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
1.05822;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
1.107153;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
1.181793;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
1.202583;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
1.218383;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
1.23543;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
1.27431;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.358947;position;(0.2, 0.2, 0.4);(0.0, 0.3, 0.3)
1.383275;position;(0.2, 0.2, 0.4);(0.0, 0.3, 0.3)
1.404003;position;(0.2, 0.2, 0.4);(0.0, 0.3, 0.3)
1.443515;position;(0.2, 0.2, 0.4);(0.0, 0.3, 0.3)
1.489212;position;(0.2, 0.2, 0.4);(0.0, 0.3, 0.3)
1.518185;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.5408;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.559899;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.585176;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.615177;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.662798;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.694387;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.719891;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.741177;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.761178;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.792097;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.842185;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.3)
1.871255;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
1.918618;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
1.940035;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
1.994555;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
2.034368;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
2.060898;position;(0.1, 0.2, 0.4);(0.0, 0.2, 0.2)
2.087681;position;(0.1, 0.2, 0.4);(0.0, 0.2, 0.2)
2.107485;position;(0.1, 0.2, 0.4);(0.0, 0.2, 0.2)
2.127845;position;(0.1, 0.2, 0.4);(0.0, 0.2, 0.2)
2.156247;position;(0.1, 0.2, 0.4);(0.0, 0.2, 0.2)
2.180003;position;(0.1, 0.2, 0.4);(0.0, 0.2, 0.2)
2.204055;position;(0.1, 0.2, 0.4);(0.0, 0.2, 0.2)
2.222945;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
2.241452;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
2.259111;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
2.282866;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
2.318577;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
2.346652;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
2.372358;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
2.391294;position;(0.2, 0.2, 0.3);(0.0, 0.2, 0.2)
2.408535;position;(0.2, 0.2, 0.3);(0.0, 0.2, 0.2)
2.435906;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
2.46355;position;(0.1, 0.2, 0.4);(0.0, 0.2, 0.2)
2.48817;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
2.515395;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.2)
2.538814;position;(0.1, 0.2, 0.3);(0.0, 0.2, 0.3)
2.559805;position;(0.2, 0.2, 0.3);(0.1, 0.2, 0.3)
2.587322;position;(0.2, 0.2, 0.3);(0.1, 0.2, 0.3)
2.610748;position;(0.2, 0.2, 0.3);(0.1, 0.2, 0.3)
2.678989;position;(0.2, 0.2, 0.3);(0.1, 0.2, 0.3)
2.707037;position;(0.2, 0.2, 0.3);(0.1, 0.2, 0.3)
2.72828;position;(0.2, 0.2, 0.3);(0.1, 0.2, 0.3)
2.755937;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
2.776695;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
2.800777;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
2.8254;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
2.857047;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
2.878405;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
2.899611;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
2.91645;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
2.932373;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
2.953345;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
2.97874;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
2.99698;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
3.025701;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
3.065391;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
3.08469;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
3.098199;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.3)
3.125506;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.2)
3.149793;position;(0.2, 0.2, 0.4);(0.1, 0.2, 0.2)
3.168798;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.192818;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.223514;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.246144;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.2633;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.288288;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.317328;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.339036;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.362616;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.404531;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.424559;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.441847;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.461921;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.487338;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.514745;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
3.568727;position;(0.2, 0.2, 0.4);(0.0, 0.2, 0.2)
