0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.000, 0.707, 0.000, 0.707);(0.000, 0.707, 0.000, 0.707)
0.02;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.000, 0.707, 0.000, 0.707);(0.000, 0.707, 0.000, 0.707)
0.3533334;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.000, 0.707, 0.000, 0.707);(0.000, 0.707, 0.000, 0.707)
0.4884034;(-0.148, 1.113, -0.649);(-0.050, 1.057, -0.725);(0.250, 0.836, 0.280, -0.399);(-0.160, 0.817, 0.100, 0.544)
0.5458912;(-0.148, 1.113, -0.649);(-0.050, 1.057, -0.725);(0.250, 0.836, 0.280, -0.400);(-0.159, 0.817, 0.100, 0.544)
0.6558852;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.250, 0.836, 0.280, -0.400);(-0.159, 0.817, 0.100, 0.545)
0.6802692;(0.007, 1.113, 0.290);(0.105, 1.057, 0.213);(0.250, 0.836, 0.279, -0.400);(-0.159, 0.818, 0.101, 0.544)
0.7329628;(0.007, 1.113, 0.289);(0.104, 1.058, 0.213);(0.249, 0.837, 0.279, -0.399);(-0.160, 0.819, 0.102, 0.542)
0.7807757;(0.007, 1.113, 0.289);(0.104, 1.058, 0.213);(0.248, 0.837, 0.279, -0.401);(-0.159, 0.818, 0.102, 0.543)
0.8135806;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.248, 0.837, 0.280, -0.401);(-0.158, 0.818, 0.102, 0.544)
0.8419303;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.249, 0.837, 0.279, -0.400);(-0.158, 0.817, 0.102, 0.545)
0.8641266;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.249, 0.837, 0.279, -0.400);(-0.157, 0.817, 0.102, 0.545)
0.8858029;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.249, 0.837, 0.279, -0.400);(-0.158, 0.818, 0.101, 0.544)
0.9011542;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.248, 0.837, 0.280, -0.400);(-0.158, 0.818, 0.101, 0.544)
0.9153177;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.248, 0.837, 0.280, -0.400);(-0.158, 0.818, 0.101, 0.544)
0.9303045;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.248, 0.837, 0.280, -0.400);(-0.158, 0.818, 0.101, 0.544)
0.9429597;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.248, 0.837, 0.280, -0.400);(-0.159, 0.818, 0.101, 0.543)
0.9573188;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.248, 0.837, 0.280, -0.400);(-0.159, 0.818, 0.101, 0.543)
0.986024;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.248, 0.837, 0.280, -0.400);(-0.159, 0.818, 0.101, 0.543)
1.001347;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.249, 0.836, 0.280, -0.400);(-0.159, 0.818, 0.102, 0.543)
1.019414;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.250, 0.836, 0.280, -0.400);(-0.159, 0.818, 0.102, 0.543)
1.044524;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.250, 0.836, 0.281, -0.400);(-0.158, 0.818, 0.102, 0.544)
1.069823;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.249, 0.836, 0.281, -0.400);(-0.158, 0.818, 0.102, 0.543)
1.08454;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.249, 0.836, 0.281, -0.400);(-0.159, 0.818, 0.102, 0.543)
1.09979;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.249, 0.836, 0.281, -0.400);(-0.159, 0.818, 0.102, 0.543)
1.113989;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.249, 0.836, 0.281, -0.400);(-0.159, 0.818, 0.102, 0.543)
1.128793;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.249, 0.836, 0.281, -0.400);(-0.160, 0.818, 0.102, 0.543)
1.166273;(0.007, 1.113, 0.289);(0.105, 1.057, 0.213);(0.249, 0.836, 0.281, -0.400);(-0.160, 0.818, 0.102, 0.542)
1.181637;(0.007, 1.113, 0.289);(0.105, 1.057, 0.212);(0.249, 0.836, 0.281, -0.400);(-0.160, 0.819, 0.102, 0.542)
1.196958;(0.007, 1.114, 0.289);(0.105, 1.057, 0.212);(0.250, 0.836, 0.281, -0.399);(-0.160, 0.819, 0.102, 0.542)
1.212184;(0.007, 1.114, 0.289);(0.105, 1.057, 0.212);(0.251, 0.836, 0.281, -0.399);(-0.160, 0.819, 0.102, 0.542)
1.238829;(0.007, 1.114, 0.289);(0.104, 1.057, 0.213);(0.250, 0.836, 0.282, -0.400);(-0.160, 0.818, 0.102, 0.542)
1.2711;(0.007, 1.114, 0.290);(0.104, 1.057, 0.212);(0.249, 0.835, 0.282, -0.401);(-0.159, 0.818, 0.102, 0.542)
1.285601;(0.007, 1.114, 0.290);(0.104, 1.057, 0.212);(0.248, 0.835, 0.283, -0.402);(-0.159, 0.818, 0.103, 0.542)
1.307585;(0.007, 1.114, 0.291);(0.104, 1.057, 0.212);(0.247, 0.833, 0.286, -0.404);(-0.160, 0.819, 0.103, 0.542)
1.324835;(0.007, 1.115, 0.291);(0.104, 1.057, 0.212);(0.247, 0.832, 0.288, -0.405);(-0.160, 0.819, 0.102, 0.542)
1.349524;(0.007, 1.115, 0.292);(0.104, 1.057, 0.212);(0.246, 0.832, 0.289, -0.405);(-0.160, 0.819, 0.102, 0.542)
1.369709;(0.007, 1.115, 0.292);(0.104, 1.057, 0.212);(0.246, 0.831, 0.290, -0.406);(-0.160, 0.819, 0.102, 0.542)
1.385026;(0.007, 1.115, 0.292);(0.104, 1.057, 0.212);(0.246, 0.831, 0.290, -0.406);(-0.160, 0.819, 0.103, 0.542)
1.406317;(0.007, 1.115, 0.293);(0.104, 1.057, 0.212);(0.245, 0.829, 0.293, -0.409);(-0.160, 0.819, 0.103, 0.542)
1.448073;(0.006, 1.116, 0.296);(0.104, 1.057, 0.212);(0.243, 0.823, 0.298, -0.417);(-0.160, 0.819, 0.103, 0.542)
1.464713;(0.006, 1.116, 0.298);(0.104, 1.057, 0.212);(0.238, 0.819, 0.305, -0.424);(-0.160, 0.819, 0.103, 0.542)
1.482145;(0.005, 1.116, 0.298);(0.104, 1.057, 0.212);(0.228, 0.820, 0.309, -0.424);(-0.159, 0.819, 0.103, 0.542)
1.502382;(0.005, 1.118, 0.299);(0.104, 1.057, 0.212);(0.219, 0.818, 0.319, -0.426);(-0.159, 0.819, 0.103, 0.542)
1.53212;(0.007, 1.119, 0.298);(0.104, 1.057, 0.212);(0.227, 0.817, 0.322, -0.422);(-0.160, 0.819, 0.103, 0.541)
1.549942;(0.008, 1.119, 0.298);(0.104, 1.057, 0.212);(0.232, 0.817, 0.322, -0.419);(-0.160, 0.819, 0.103, 0.541)
1.568268;(0.008, 1.118, 0.297);(0.104, 1.057, 0.212);(0.238, 0.818, 0.317, -0.416);(-0.160, 0.819, 0.103, 0.541)
1.58151;(0.008, 1.118, 0.295);(0.104, 1.057, 0.212);(0.245, 0.820, 0.311, -0.413);(-0.160, 0.819, 0.103, 0.541)
1.593913;(0.008, 1.117, 0.295);(0.104, 1.057, 0.212);(0.246, 0.822, 0.306, -0.413);(-0.160, 0.819, 0.103, 0.541)
