0;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.02;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.3533334;(0.000, -1.600, 0.000);(0.000, -1.600, 0.000);(0.000, 1.000, 0.000, 0.000);(0.000, 1.000, 0.000, 0.000)
0.4604284;(-0.120, -0.899, -0.690);(-0.477, -0.897, -0.668);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.4924203;(-0.120, -0.899, -0.690);(-0.477, -0.897, -0.668);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.5121894;(-0.120, -0.899, -0.690);(-0.477, -0.897, -0.668);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.6022958;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.6162689;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.6331772;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.646646;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.6603715;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.6837195;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.6954889;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.7216752;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.7348914;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.7458529;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.7581269;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.7711151;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.7833223;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.7951772;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.8087702;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.8205063;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.8331327;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.8458543;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.8585013;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.875138;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.8869709;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.8997447;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.9095057;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.9204395;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.9330959;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.9454029;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.9581128;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.9710295;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.9829836;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
0.995136;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.00845;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.020253;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.033218;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.045522;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.057935;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.070522;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.083392;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.095311;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.10798;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.120167;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.133975;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.145658;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
1.158207;(-0.211, -0.232, 0.513);(-0.568, -0.231, 0.534);(-0.721, 0.057, -0.059, -0.688);(0.677, 0.237, -0.233, 0.656)
