0;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.02;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.4233106;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.4531606;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.4682824;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.480412;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.4946669;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.5057403;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.5170406;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.5279744;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.5427111;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.5523782;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.561326;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.5703635;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.5802575;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.5898322;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.5980622;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.6078284;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.6174594;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.6271393;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.6389924;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.6487392;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.65808;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.6658365;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.6762379;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.6853501;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.6963286;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.705848;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.7157056;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.7250953;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.7340171;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.7435898;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.7541264;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.7633048;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.7729802;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.781857;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.7914004;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.8009228;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.8100634;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.8203475;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.8326204;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.8466485;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.8566918;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.867008;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.8783177;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.8869585;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.9000466;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.9113212;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.9220608;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.9336323;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.9429727;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.9527699;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.9644327;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.977545;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
0.9882808;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.000066;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.013894;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.025184;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.036252;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.049536;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.069097;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.081471;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.094192;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.106;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.118229;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.128704;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.141617;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.152447;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.164506;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.179505;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.187622;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.19821;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.207081;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.216684;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.227487;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.23794;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.249484;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.260424;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.270866;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.280275;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.290038;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.300114;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.310833;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.320646;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.332757;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.343303;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.352686;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.362538;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.37282;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.383621;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.394788;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.403685;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.413929;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.422724;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.432344;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
1.442534;position;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
