0;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.02;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.3533334;position;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
0.4199255;position;(0.4, 0.1, -0.2);(0.0, 0.2, -0.4)
0.4835343;position;(0.4, 0.1, -0.2);(0.0, 0.2, -0.4)
0.5037749;position;(0.4, 0.1, -0.2);(0.0, 0.2, -0.4)
0.5318133;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.56511;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.5872495;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.6159474;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.6399648;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.6582543;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.6833497;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.7113454;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.7278541;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.7534701;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.7849264;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.8074523;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.8284637;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.852742;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.8781267;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.9063891;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.9352759;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.9578497;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
0.9822167;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
1.004366;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
1.029023;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
1.053821;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
1.08018;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
1.109907;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
1.134651;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
1.156054;position;(0.3, 0.1, 0.3);(-0.1, 0.2, 0.1)
1.180545;position;(0.3, 0.2, 0.3);(0.0, 0.2, 0.1)
1.206936;position;(0.3, 0.2, 0.3);(0.0, 0.2, 0.1)
1.233185;position;(0.3, 0.2, 0.3);(0.0, 0.2, 0.1)
1.272948;position;(0.3, 0.2, 0.3);(0.0, 0.2, 0.1)
1.326752;position;(0.2, 0.2, 0.3);(0.0, 0.2, 0.1)
1.363775;position;(0.2, 0.2, 0.3);(0.0, 0.2, 0.1)
1.385297;position;(0.2, 0.2, 0.3);(0.0, 0.2, 0.1)
1.438763;position;(0.2, 0.2, 0.3);(0.0, 0.2, 0.2)
1.460402;position;(0.2, 0.2, 0.3);(0.0, 0.2, 0.2)
1.48137;position;(0.2, 0.2, 0.3);(0.0, 0.2, 0.2)
